Invoice,Date,Month,Country,TransactionType,PrimaryIssue,IssueMask,ReviewStatus,SourceRows,FlaggedRows,RuleHits,MissingCustomerRows,MissingDescriptionRows,DuplicateRows,ZeroPriceRows,NegativePriceRows,AdjustmentRows,PositiveValue,FlaggedPositiveValue,DuplicatePositiveValue,UnidentifiedPositiveValue,SignedValue,FirstSourceRow
561476,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280655
561477,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,280656
561478,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280657
561479,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280658
561480,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280659
561481,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280660
561482,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280661
561483,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,280662
561484,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280663
561485,2011-07-27,2011-07,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,2.34,2.34,2.34,0.0,2.34,280682
561485,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,57,0,0,0,0,0,0,0,0,249.88,0.0,0.0,0.0,249.88,280664
561486,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280722
561487,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280723
561488,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,23,0,0,0,0,0,0,0,0,375.13,0.0,0.0,0.0,375.13,280724
561489,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280747
561490,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,280748
561491,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280749
561492,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280750
561493,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280751
561494,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280752
561495,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,280753
561496,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280754
561497,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,280755
561498,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280756
561499,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,280757
561500,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280758
561501,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280759
561502,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,62,0,0,0,0,0,0,0,0,1044.2,0.0,0.0,0.0,1044.2,280760
561503,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280822
561504,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280823
561505,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280824
561506,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,280825
561507,2011-07-27,2011-07,Belgium,Positive sale line,No rule triggered,0,No rule triggered,70,0,0,0,0,0,0,0,0,1214.81,0.0,0.0,0.0,1214.81,280826
561508,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,99.0,0.0,0.0,0.0,99.0,280896
561509,2011-07-27,2011-07,United Kingdom,Positive sale line,Customer ID missing,1,Review required,3,3,3,3,0,0,0,0,0,10.85,10.85,0.0,10.85,10.85,280897
561511,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,208.63,0.0,0.0,0.0,208.63,280901
561512,2011-07-27,2011-07,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,2.1,2.1,2.1,0.0,2.1,280955
561512,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,42,0,0,0,0,0,0,0,0,221.29,0.0,0.0,0.0,221.29,280914
561513,2011-07-27,2011-07,United Kingdom,Positive sale line,Customer ID missing,1,Review required,185,185,185,185,0,0,0,0,0,1115.78,1115.78,0.0,1115.78,1115.78,280957
561514,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,24,0,0,0,0,0,0,0,0,383.66,0.0,0.0,0.0,383.66,281142
561515,2011-07-27,2011-07,United Kingdom,Positive sale line,Customer ID missing,1,Review required,190,190,190,190,0,0,0,0,0,1617.03,1617.03,0.0,1617.03,1617.03,281166
561516,2011-07-27,2011-07,United Kingdom,Positive sale line,Customer ID missing,1,Review required,1,1,1,1,0,0,0,0,0,3.95,3.95,0.0,3.95,3.95,281356
561517,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,533.08,0.0,0.0,0.0,533.08,281357
561518,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,19,0,0,0,0,0,0,0,0,254.82,0.0,0.0,0.0,254.82,281378
561519,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,37,0,0,0,0,0,0,0,0,83.99,0.0,0.0,0.0,83.99,281397
561520,2011-07-27,2011-07,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,1.65,1.65,1.65,0.0,1.65,281439
561520,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,10,0,0,0,0,0,0,0,0,28.77,0.0,0.0,0.0,28.77,281434
561521,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,3,0,0,0,0,0,0,0,0,40.05,0.0,0.0,0.0,40.05,281445
561522,2011-07-27,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,3,0,0,0,0,0,0,0,0,15.45,0.0,0.0,0.0,15.45,281448
561523,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281451
561524,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281452
561525,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281453
561526,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281454
561527,2011-07-27,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281455
561528,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,498.04,0.0,0.0,0.0,498.04,281456
561529,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,13,0,0,0,0,0,0,0,0,257.7,0.0,0.0,0.0,257.7,281473
561530,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,383.2,0.0,0.0,0.0,383.2,281486
561531,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,11,0,0,0,0,0,0,0,0,558.25,0.0,0.0,0.0,558.25,281488
561532,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,650.64,0.0,0.0,0.0,650.64,281499
561533,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,585.0,0.0,0.0,0.0,585.0,281503
561534,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,37,0,0,0,0,0,0,0,0,612.91,0.0,0.0,0.0,612.91,281508
561535,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,311.32,0.0,0.0,0.0,311.32,281545
561536,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281553
561537,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,469.31,0.0,0.0,0.0,469.31,281554
561538,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281571
561539,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281572
561540,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281573
561541,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281574
561542,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,19,0,0,0,0,0,0,0,0,532.98,0.0,0.0,0.0,532.98,281575
561543,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281594
561544,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,305.0,0.0,0.0,0.0,305.0,281595
561553,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281616
561555,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281617
561557,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281618
561565,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,281619
561570,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,109.26,0.0,0.0,0.0,109.26,281620
561583,2011-07-28,2011-07,Germany,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,385.14,0.0,0.0,0.0,385.14,281624
561584,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,18,0,0,0,0,0,0,0,0,307.35,0.0,0.0,0.0,307.35,281641
561585,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,9,0,0,0,0,0,0,0,0,141.15,0.0,0.0,0.0,141.15,281659
561592,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,73.8,0.0,0.0,0.0,73.8,281677
561593,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,39.2,0.0,0.0,0.0,39.2,281679
561595,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,897.8,0.0,0.0,0.0,897.8,281683
561597,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,126.6,0.0,0.0,0.0,126.6,281721
561599,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,47.7,0.0,0.0,0.0,47.7,281728
561600,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,89,0,0,0,0,0,0,0,0,407.52,0.0,0.0,0.0,407.52,281729
561601,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,340.8,0.0,0.0,0.0,340.8,281818
561602,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,15.0,0.0,0.0,0.0,15.0,281839
561603,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,12,0,0,0,0,0,0,0,0,306.35,0.0,0.0,0.0,306.35,281840
561605,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,25,0,0,0,0,0,0,0,0,380.12,0.0,0.0,0.0,380.12,281853
561607,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,513.3,0.0,0.0,0.0,513.3,281879
561609,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,281889
561610,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,325.47,0.0,0.0,0.0,325.47,281890
561611,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,249.38,0.0,0.0,0.0,249.38,281911
561614,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,633.07,0.0,0.0,0.0,633.07,281936
561615,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,21,0,0,0,0,0,0,0,0,358.64,0.0,0.0,0.0,358.64,281969
561616,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,357.7,0.0,0.0,0.0,357.7,281990
561617,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,19,0,0,0,0,0,0,0,0,323.38,0.0,0.0,0.0,323.38,282019
561618,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,11,0,0,0,0,0,0,0,0,263.32,0.0,0.0,0.0,263.32,282038
561624,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,5,0,0,0,0,0,0,0,0,81.6,0.0,0.0,0.0,81.6,282056
561625,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,53,0,0,0,0,0,0,0,0,1024.44,0.0,0.0,0.0,1024.44,282061
561626,2011-07-28,2011-07,United Kingdom,Positive sale line,Exact duplicate candidate,4,Review required,3,3,3,0,0,3,0,0,0,20.12,20.12,20.12,0.0,20.12,282124
561626,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,44,0,0,0,0,0,0,0,0,380.25,0.0,0.0,0.0,380.25,282114
561627,2011-07-28,2011-07,Austria,Positive sale line,No rule triggered,0,No rule triggered,43,0,0,0,0,0,0,0,0,707.09,0.0,0.0,0.0,707.09,282161
561629,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,1.68,0.0,0.0,0.0,1.68,282205
561630,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,2,0,0,0,0,0,0,0,0,23.5,0.0,0.0,0.0,23.5,282206
561631,2011-07-28,2011-07,EIRE,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,624.22,0.0,0.0,0.0,624.22,282208
561632,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,25,0,0,0,0,0,0,0,0,425.32,0.0,0.0,0.0,425.32,282237
561633,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,8,0,0,0,0,0,0,0,0,10303.95,0.0,0.0,0.0,10303.95,282262
561634,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,65.4,0.0,0.0,0.0,65.4,282270
561635,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,10,0,0,0,0,0,0,0,0,327.32,0.0,0.0,0.0,327.32,282274
561636,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,344.4,0.0,0.0,0.0,344.4,282284
561637,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,428.4,0.0,0.0,0.0,428.4,282290
561638,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,244.8,0.0,0.0,0.0,244.8,282291
561639,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,282292
561640,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,282293
561641,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,212.18,0.0,0.0,0.0,212.18,282294
561642,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,46,0,0,0,0,0,0,0,0,339.24,0.0,0.0,0.0,339.24,282298
561643,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,178.8,0.0,0.0,0.0,178.8,282344
561644,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,648.72,0.0,0.0,0.0,648.72,282348
561645,2011-07-28,2011-07,EIRE,Positive sale line,No rule triggered,0,No rule triggered,31,0,0,0,0,0,0,0,0,4345.1,0.0,0.0,0.0,4345.1,282352
561646,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,477.6,0.0,0.0,0.0,477.6,282383
561647,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,29,0,0,0,0,0,0,0,0,3301.38,0.0,0.0,0.0,3301.38,282387
561648,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,28,0,0,0,0,0,0,0,0,196.88,0.0,0.0,0.0,196.88,282416
561650,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,26,0,0,0,0,0,0,0,0,444.9,0.0,0.0,0.0,444.9,282445
561651,2011-07-28,2011-07,United Kingdom,Positive sale line,Customer ID missing,1,Review required,182,182,182,182,0,0,0,0,0,1634.54,1634.54,0.0,1634.54,1634.54,282471
561652,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,282653
561653,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,33,0,0,0,0,0,0,0,0,304.94,0.0,0.0,0.0,304.94,282654
561654,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,20,0,0,0,0,0,0,0,0,356.89,0.0,0.0,0.0,356.89,282687
561655,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,7,0,0,0,0,0,0,0,0,6591.6,0.0,0.0,0.0,6591.6,282707
561656,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,17,0,0,0,0,0,0,0,0,330.6,0.0,0.0,0.0,330.6,282714
561657,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,1,0,0,0,0,0,0,0,0,27.8,0.0,0.0,0.0,27.8,282731
561658,2011-07-28,2011-07,Unspecified,Positive sale line,Exact duplicate candidate,4,Review required,1,1,1,0,0,1,0,0,0,2.55,2.55,2.55,0.0,2.55,282759
561658,2011-07-28,2011-07,Unspecified,Positive sale line,No rule triggered,0,No rule triggered,82,0,0,0,0,0,0,0,0,344.8,0.0,0.0,0.0,344.8,282732
561659,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,3453.72,0.0,0.0,0.0,3453.72,282815
561660,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,282821
561661,2011-07-28,2011-07,Unspecified,Positive sale line,Exact duplicate candidate,4,Review required,2,2,2,0,0,2,0,0,0,3.75,3.75,3.75,0.0,3.75,282839
561661,2011-07-28,2011-07,Unspecified,Positive sale line,No rule triggered,0,No rule triggered,49,0,0,0,0,0,0,0,0,195.33,0.0,0.0,0.0,195.33,282822
561662,2011-07-28,2011-07,Belgium,Positive sale line,No rule triggered,0,No rule triggered,4,0,0,0,0,0,0,0,0,192.34,0.0,0.0,0.0,192.34,282873
561663,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Zero unit price,41,Review required,1,1,3,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,282877
561664,2011-07-28,2011-07,United Kingdom,Positive sale line,No rule triggered,0,No rule triggered,6,0,0,0,0,0,0,0,0,569.04,0.0,0.0,0.0,569.04,282878
561665,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Zero unit price,9,Review required,1,1,2,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,282884
561666,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,11,Review required,1,1,3,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,282885
561667,2011-07-28,2011-07,EIRE,Positive sale line,Customer ID missing,1,Review required,20,20,20,20,0,0,0,0,0,436.83,436.83,0.0,436.83,436.83,282886
561668,2011-07-28,2011-07,United Kingdom,Adjustment / non-sale,Description missing,43,Review required,1,1,4,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,282906
